"_prepare"	"background"	"bidi"	"canvas_backend"	"clock_backend"	"color_backend"	"compensation"	"confidence_immediate"	"coordinates"	"count_TA_sequence_setting"	"count_TP_sequence_setting"	"count_admin_check"	"count_check_TA"	"count_check_TP"	"count_check_confidence_imm"	"count_check_identification"	"count_check_made_identification"	"count_check_multiple_identification"	"count_check_proceeding_identification"	"count_confidence_imm"	"count_end_of_experiment"	"count_experiment"	"count_gender_lineup_loop"	"count_gender_randomization_sequence"	"count_identification_task"	"count_instructions_after_multiple"	"count_instructions_after_proceed_identification"	"count_instructions_before_view"	"count_lineup_loop"	"count_lineup_procedure_loop"	"count_lineup_procedure_sequence"	"count_lineup_sequence"	"count_logger"	"count_made_identification"	"count_member_randomization_loop"	"count_member_randomization_sequence"	"count_multiple_identification"	"count_proceed_identification"	"count_repeat_lineup_sequence_identification"	"count_repeat_lineup_sequence_multiple"	"count_target_setting"	"count_target_setting_loop"	"count_target_setting_sequence"	"count_video"	"datetime"	"description"	"disable_garbage_collection"	"empty_column"	"experiment_file"	"experiment_path"	"font_bold"	"font_family"	"font_italic"	"font_size"	"font_underline"	"foreground"	"form_clicks"	"fullscreen"	"gender"	"height"	"identification"	"identification_made"	"identification_multiple"	"identification_proceed"	"keyboard_backend"	"live_row"	"live_row_target_setting_loop"	"logfile"	"member"	"member1"	"member2"	"member3"	"member4"	"member5"	"member6"	"mouse_backend"	"opensesame_codename"	"opensesame_version"	"repeat_cycle"	"round_decimals"	"sampler_backend"	"sound_buf_size"	"sound_channels"	"sound_freq"	"sound_sample_size"	"start"	"subject_nr"	"subject_parity"	"synth_backend"	"target"	"target1"	"target2"	"time_TA_sequence_setting"	"time_TP_sequence_setting"	"time_admin_check"	"time_check_TA"	"time_check_TP"	"time_check_confidence_imm"	"time_check_identification"	"time_check_made_identification"	"time_check_multiple_identification"	"time_check_proceeding_identification"	"time_confidence_imm"	"time_end_of_experiment"	"time_experiment"	"time_gender_lineup_loop"	"time_gender_randomization_sequence"	"time_identification_task"	"time_instructions_after_multiple"	"time_instructions_after_proceed_identification"	"time_instructions_before_view"	"time_lineup_loop"	"time_lineup_procedure_loop"	"time_lineup_procedure_sequence"	"time_lineup_sequence"	"time_logger"	"time_made_identification"	"time_member_randomization_loop"	"time_member_randomization_sequence"	"time_multiple_identification"	"time_proceed_identification"	"time_repeat_lineup_sequence_identification"	"time_repeat_lineup_sequence_multiple"	"time_target_setting"	"time_target_setting_loop"	"time_target_setting_sequence"	"time_video"	"title"	"transparent_variables"	"trial"	"uniform_coordinates"	"width"
"116"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"0"	"1"	"1"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"5"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"no"	"no"	"no"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member6]"	"3"	"2"	"1"	"6"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target2]"	"absent"	"present"	NA	"2573"	NA	NA	"2573"	NA	"126592"	NA	NA	NA	NA	NA	"2470"	"2565"	"2569"	"122929"	NA	NA	"3016"	"2669"	"2643"	"2669"	"107000"	"126592"	NA	"2569"	"2573"	NA	NA	NA	NA	"2472"	"2471"	"2472"	"107001"	"lineup1"	"no"	"6"	"no"	"1366"
"117"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"1"	"1"	"0"	"1"	"1"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"5"	"10"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"female"	"768"	"No"	"No"	"no"	"No"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member6]"	"3"	"2"	"1"	"6"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target2]"	"absent"	"present"	NA	"2573"	"132003"	NA	"2573"	NA	"126592"	"132003"	NA	"138595"	NA	NA	"2470"	"2565"	"2569"	"122929"	NA	NA	"3016"	"2669"	"2643"	"2669"	"107000"	"138595"	"126642"	"2569"	"2573"	NA	"136105"	NA	NA	"2472"	"2471"	"2472"	"107001"	"lineup1"	"no"	"6"	"no"	"1366"
"118"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"0"	"2"	"2"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"1"	"5"	"0"	"0"	"5"	"0"	"1"	"0"	"5"	"11"	"0"	"1"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"No"	"no"	"No"	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member6]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"132003"	"138658"	"2573"	NA	"126592"	"132003"	NA	"138595"	NA	NA	"2470"	"2565"	"138656"	"122929"	NA	NA	"3016"	"2669"	"2643"	"2669"	"107000"	"138658"	"126642"	"138656"	"138658"	NA	"136105"	NA	NA	"2472"	"2471"	"2472"	"107001"	"lineup1"	"no"	"6"	"no"	"1366"
"119"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"1"	"2"	"2"	"6"	"6"	"1"	"1"	"1"	"6"	"0"	"0"	"0"	"1"	"6"	"1"	"1"	"6"	"1"	"1"	"1"	"6"	"13"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"6"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member1]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"132003"	"138658"	"2573"	NA	"157669"	"132003"	NA	"138595"	NA	NA	"2470"	"2565"	"138656"	"154161"	NA	NA	"138913"	"138715"	"138689"	"138715"	"138913"	"157669"	"126642"	"138656"	"138658"	NA	"136105"	NA	NA	"2472"	"2471"	"2472"	"140277"	"lineup1"	"no"	"1"	"no"	"1366"
"120"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"1"	"2"	"2"	"7"	"7"	"1"	"1"	"1"	"7"	"0"	"0"	"0"	"1"	"7"	"1"	"1"	"7"	"1"	"1"	"1"	"7"	"14"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"7"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"1"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member2]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"132003"	"138658"	"2573"	NA	"177004"	"132003"	NA	"138595"	NA	NA	"2470"	"2565"	"138656"	"173520"	NA	NA	"138913"	"138715"	"138689"	"138715"	"157913"	"177004"	"126642"	"138656"	"138658"	NA	"136105"	NA	NA	"2472"	"2471"	"2472"	"157913"	"lineup1"	"no"	"2"	"no"	"1366"
"121"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"1"	"2"	"2"	"8"	"8"	"1"	"1"	"1"	"8"	"0"	"0"	"0"	"1"	"8"	"1"	"1"	"8"	"1"	"1"	"1"	"8"	"15"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"8"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"2"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member3]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"132003"	"138658"	"2573"	NA	"195563"	"132003"	NA	"138595"	NA	NA	"2470"	"2565"	"138656"	"190160"	NA	NA	"138913"	"138715"	"138689"	"138715"	"177243"	"195563"	"126642"	"138656"	"138658"	NA	"136105"	NA	NA	"2472"	"2471"	"2472"	"177243"	"lineup1"	"no"	"3"	"no"	"1366"
"122"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"1"	"2"	"2"	"9"	"9"	"1"	"1"	"1"	"9"	"0"	"0"	"0"	"1"	"9"	"1"	"1"	"9"	"1"	"1"	"1"	"9"	"16"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"9"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"3"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member4]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"132003"	"138658"	"2573"	NA	"212215"	"132003"	NA	"138595"	NA	NA	"2470"	"2565"	"138656"	"209098"	NA	NA	"138913"	"138715"	"138689"	"138715"	"195790"	"212215"	"126642"	"138656"	"138658"	NA	"136105"	NA	NA	"2472"	"2471"	"2472"	"195790"	"lineup1"	"no"	"4"	"no"	"1366"
"123"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"1"	"2"	"2"	"10"	"10"	"1"	"1"	"1"	"10"	"0"	"0"	"0"	"1"	"10"	"1"	"1"	"10"	"1"	"1"	"1"	"10"	"17"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"10"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"Not sure"	"no"	"no"	"no"	"legacy"	"4"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member5]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"132003"	"138658"	"2573"	NA	"229867"	"132003"	NA	"138595"	NA	NA	"2470"	"2565"	"138656"	"226350"	NA	NA	"138913"	"138715"	"138689"	"138715"	"212449"	"229867"	"126642"	"138656"	"138658"	NA	"136105"	NA	NA	"2472"	"2471"	"2472"	"212450"	"lineup1"	"no"	"5"	"no"	"1366"
"124"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"1"	"2"	"2"	"11"	"11"	"1"	"1"	"1"	"11"	"0"	"0"	"0"	"1"	"11"	"1"	"1"	"11"	"1"	"1"	"1"	"11"	"18"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"11"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member6]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"132003"	"138658"	"2573"	NA	"248496"	"132003"	NA	"138595"	NA	NA	"2470"	"2565"	"138656"	"244423"	NA	NA	"138913"	"138715"	"138689"	"138715"	"230092"	"248496"	"126642"	"138656"	"138658"	NA	"136105"	NA	NA	"2472"	"2471"	"2472"	"230092"	"lineup1"	"no"	"6"	"no"	"1366"
"125"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"1"	"2"	"2"	"11"	"11"	"1"	"1"	"1"	"11"	"0"	"0"	"0"	"1"	"11"	"1"	"1"	"11"	"1"	"1"	"1"	"11"	"18"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"11"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"No"	"no"	"No"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member6]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"252023"	"138658"	"2573"	NA	"248496"	"252023"	NA	"258066"	NA	NA	"2470"	"2565"	"138656"	"244423"	NA	NA	"138913"	"138715"	"138689"	"138715"	"230092"	"258067"	"248542"	"138656"	"138658"	NA	"255564"	NA	NA	"2472"	"2471"	"2472"	"230092"	"lineup1"	"no"	"6"	"no"	"1366"
"126"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"2"	"2"	"1"	"2"	"2"	"11"	"11"	"1"	"1"	"1"	"11"	"0"	"0"	"0"	"1"	"11"	"1"	"1"	"11"	"1"	"1"	"1"	"11"	"18"	"1"	"1"	"2"	"1"	"1"	"1"	"1"	"0"	"0"	"0"	"11"	"02/21/18 15:23:42"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wednesday 2102"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"No"	"no"	"No"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wednesday 2102/subject-86.csv"	"[member6]"	"2"	"4"	"3"	"7"	"1"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"86"	"even"	"legacy"	"[target1]"	"absent"	"present"	"138658"	"2573"	"252023"	"138658"	"2573"	NA	"248496"	"252023"	NA	"258066"	NA	"258123"	"2470"	"2565"	"138656"	"244423"	NA	NA	"138913"	"138715"	"138689"	"138715"	"230092"	"259111"	"248542"	"138656"	"138658"	NA	"255564"	NA	NA	"2472"	"2471"	"2472"	"230092"	"lineup1"	"no"	"6"	"no"	"1366"
"127"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	NA	"relative"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"0"	"0"	"0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	"1"	NA	NA	NA	NA	NA	NA	NA	"0"	"0"	"0"	NA	"02/21/18 15:16:47"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	NA	"768"	NA	NA	NA	NA	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-87.csv"	NA	NA	NA	NA	NA	NA	NA	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"87"	"odd"	"legacy"	NA	"present"	"absent"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3835"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	"3839"	NA	NA	NA	NA	NA	NA	NA	"3839"	"3837"	"3839"	NA	"lineup1"	"no"	NA	"no"	"1366"
"128"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	NA	"relative"	"0"	"0"	NA	"0"	"0"	NA	NA	NA	NA	NA	NA	"0"	"0"	"0"	"0"	NA	NA	NA	NA	NA	"0"	NA	NA	"2"	NA	"0"	"0"	NA	NA	NA	NA	"0"	"0"	"0"	NA	"02/21/18 15:16:47"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	NA	NA	NA	NA	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-87.csv"	NA	"1"	"2"	"6"	"3"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"87"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"3903"	NA	NA	"3903"	NA	NA	NA	NA	NA	NA	NA	"3835"	"3897"	"3901"	NA	NA	NA	NA	NA	NA	NA	NA	"3903"	NA	"3901"	"3903"	NA	NA	NA	NA	"3839"	"3837"	"3839"	NA	"lineup1"	"no"	NA	"no"	"1366"
"129"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"02/21/18 15:16:47"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"0"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-87.csv"	"[member1]"	"1"	"2"	"6"	"3"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"87"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"3903"	NA	NA	"3903"	NA	"115074"	NA	NA	NA	NA	NA	"3835"	"3897"	"3901"	"108834"	NA	NA	"4351"	"3972"	"3943"	"3972"	"4351"	"115074"	NA	"3901"	"3903"	NA	NA	NA	NA	"3839"	"3837"	"3839"	"84944"	"lineup1"	"no"	"1"	"no"	"1366"
"130"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"1"	"0"	"0"	"0"	"1"	"5"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"02/21/18 15:16:47"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"Not sure"	"no"	"no"	"no"	"legacy"	"1"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-87.csv"	"[member2]"	"1"	"2"	"6"	"3"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"87"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"3903"	NA	NA	"3903"	NA	"160719"	NA	NA	NA	NA	NA	"3835"	"3897"	"3901"	"156852"	NA	NA	"4351"	"3972"	"3943"	"3972"	"115362"	"160719"	NA	"3901"	"3903"	NA	NA	NA	NA	"3839"	"3837"	"3839"	"115362"	"lineup1"	"no"	"2"	"no"	"1366"
"131"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"2"	"2"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"2"	"0"	"0"	"2"	"0"	"0"	"0"	"2"	"6"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"2"	"02/21/18 15:16:47"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"2"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-87.csv"	"[member3]"	"1"	"2"	"6"	"3"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"87"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"3903"	NA	NA	"3903"	NA	"166176"	NA	NA	NA	NA	NA	"3835"	"3897"	"3901"	"163358"	NA	NA	"4351"	"3972"	"3943"	"3972"	"161002"	"166176"	NA	"3901"	"3903"	NA	NA	NA	NA	"3839"	"3837"	"3839"	"161002"	"lineup1"	"no"	"3"	"no"	"1366"
"132"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"3"	"3"	"0"	"0"	"0"	"3"	"0"	"0"	"0"	"0"	"3"	"0"	"0"	"3"	"0"	"0"	"0"	"3"	"7"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"3"	"02/21/18 15:16:47"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"3"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-87.csv"	"[member4]"	"1"	"2"	"6"	"3"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"87"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"3903"	NA	NA	"3903"	NA	"170758"	NA	NA	NA	NA	NA	"3835"	"3897"	"3901"	"168372"	NA	NA	"4351"	"3972"	"3943"	"3972"	"166446"	"170758"	NA	"3901"	"3903"	NA	NA	NA	NA	"3839"	"3837"	"3839"	"166446"	"lineup1"	"no"	"4"	"no"	"1366"
"133"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"4"	"4"	"0"	"0"	"0"	"4"	"0"	"0"	"0"	"0"	"4"	"0"	"0"	"4"	"0"	"0"	"0"	"4"	"8"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"4"	"02/21/18 15:16:47"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"No"	"no"	"no"	"no"	"legacy"	"4"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-87.csv"	"[member5]"	"1"	"2"	"6"	"3"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"87"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"3903"	NA	NA	"3903"	NA	"174155"	NA	NA	NA	NA	NA	"3835"	"3897"	"3901"	"172168"	NA	NA	"4351"	"3972"	"3943"	"3972"	"171049"	"174155"	NA	"3901"	"3903"	NA	NA	NA	NA	"3839"	"3837"	"3839"	"171049"	"lineup1"	"no"	"5"	"no"	"1366"
"134"	""	"white"	"no"	"xpyriment"	"legacy"	"legacy"	"0"	"no"	"relative"	"0"	"0"	"0"	"0"	"0"	"5"	"5"	"0"	"0"	"0"	"5"	"0"	"0"	"0"	"0"	"5"	"0"	"0"	"5"	"0"	"0"	"0"	"5"	"9"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"5"	"02/21/18 15:16:47"	"Executes Python code"	"yes"	""	"lineup_videoVIPER_W.osexp"	"C:/Users/standalone/Desktop/Wed 21-02"	"no"	"mono"	"no"	"24"	"no"	"black"	"no"	"yes"	"male"	"768"	"Not sure"	"no"	"no"	"no"	"legacy"	"5"	"0"	"C:/Users/standalone/Desktop/Wed 21-02/subject-87.csv"	"[member6]"	"1"	"2"	"6"	"3"	"4"	"5"	"xpyriment"	"Jazzy James"	"3.1.6"	"0"	"2"	"legacy"	"1024"	"2"	"48000"	"-16"	"experiment"	"87"	"odd"	"legacy"	"[target1]"	"present"	"absent"	NA	"3903"	NA	NA	"3903"	NA	"184839"	NA	NA	NA	NA	NA	"3835"	"3897"	"3901"	"181773"	NA	NA	"4351"	"3972"	"3943"	"3972"	"174433"	"184839"	NA	"3901"	"3903"	NA	NA	NA	NA	"3839"	"3837"	"3839"	"174433"	"lineup1"	"no"	"6"	"no"	"1366"
